chunk_id,sum_nats,n_bytes
span_00959,671.869080,800
span_00960,604.184082,800
span_00961,660.830200,800
span_00962,615.013855,800
span_00963,808.965332,800
span_00964,667.150757,800
span_00965,589.261169,800
span_00966,633.340698,800
span_00967,568.419739,800
span_00968,510.334015,800
span_00969,698.787476,800
span_00970,554.781738,800
span_00971,423.532715,800
span_00972,630.784546,800
span_00973,541.420044,800
span_00974,487.948547,800
span_00975,512.255920,800
span_00976,558.233643,800
span_00977,618.998901,800
span_00978,565.226440,800
span_00979,574.379944,800
span_00980,537.584351,800
span_00981,585.139526,800
span_00982,494.157959,800
span_00983,480.507324,800
span_00984,505.883331,800
span_00985,499.036102,800
span_00986,597.904236,801
span_00987,513.870728,800
span_00988,498.439545,800
span_00989,460.298218,800
span_00990,483.507111,800
span_00991,486.768005,800
span_00992,491.775116,800
span_00993,512.183289,800
span_00994,495.667664,800
span_00995,561.181946,800
span_00996,590.516724,800
span_00997,865.618042,800
span_00998,767.987305,800
span_00999,792.405212,800
span_01000,679.416382,800
span_01001,490.886292,800
span_01002,489.327637,800
span_01003,439.708618,800
span_01004,578.835144,800
span_01005,557.057678,800
span_01006,560.353271,800
span_01007,601.846924,800
span_01008,528.183594,800
span_01009,630.687744,800
span_01010,535.342896,800
span_01011,557.515747,800
span_01012,521.118347,800
span_01013,538.125977,800
span_01014,618.110229,800
span_01015,501.850403,800
span_01016,647.472229,800
span_01017,496.690674,801
span_01018,585.014160,800
span_01019,509.012146,800
span_01020,485.430969,800
span_01021,510.097961,800
span_01022,566.089355,800
span_01023,502.937439,800
span_01024,555.082031,800
span_01025,556.960205,800
span_01026,397.574829,800
span_01027,352.403473,800
span_01028,453.892456,800
span_01029,497.561554,800
span_01030,596.530823,800
span_01031,476.257721,800
span_01032,550.888672,800
span_01033,569.104736,800
span_01034,478.031952,800
span_01035,514.909241,800
span_01036,582.195190,800
span_01037,666.884277,800
span_01038,633.826416,800
span_01039,716.112183,800
span_01040,756.035400,800
span_01041,663.994995,800
span_01042,621.401184,800
span_01043,709.834290,800
span_01044,665.896118,800
span_01045,604.704590,800
span_01046,655.202515,800
span_01047,633.298035,800
span_01048,694.818237,800
span_01049,578.469788,800
span_01050,425.864655,800
span_01051,465.059875,800
span_01052,465.747131,800
span_01053,594.206421,800
span_01054,466.134918,800
span_01055,551.600403,800
span_01056,598.371948,800
span_01057,467.964233,800
span_01058,524.708374,800
span_01059,479.589142,800
span_01060,488.821411,800
span_01061,517.563477,800
span_01062,513.283813,800
span_01063,531.496948,800
span_01064,523.901672,800
span_01065,566.569275,800
span_01066,531.200684,800
span_01067,576.130005,800
span_01068,594.140381,800
span_01069,458.540344,800
span_01070,499.301941,800
span_01071,436.736603,800
span_01072,413.293488,800
span_01073,439.921448,800
span_01074,395.492554,800
span_01075,558.817810,800
span_01076,409.920532,800
span_01077,681.682068,800
span_01078,780.509399,800
span_01079,890.217041,800
span_01080,677.901733,800
span_01081,481.941895,800
span_01082,483.710571,800
span_01083,511.339417,800
span_01084,748.699829,800
span_01085,630.640625,800
span_01086,707.610962,800
span_01087,751.126465,800
span_01088,614.327759,800
span_01089,682.661377,800
span_01090,637.915161,800
span_01091,752.258423,800
span_01092,683.267578,800
span_01093,720.709229,800
span_01094,677.960083,800
span_01095,659.730652,800
span_01096,513.360596,800
span_01097,517.121948,800
span_01098,453.925842,800
span_01099,485.544647,800
span_01100,513.391724,800
span_01101,492.606140,800
span_01102,487.937622,800
span_01103,472.323334,800
span_01104,519.571045,800
span_01105,560.867188,800
span_01106,512.912781,800
span_01107,531.268921,800
span_01108,484.946991,800
span_01109,558.221741,800
span_01110,452.262634,800
span_01111,547.111755,800
span_01112,454.936401,800
span_01113,516.821350,800
span_01114,528.401978,800
span_01115,431.004120,800
span_01116,445.138611,800
span_01117,513.178284,800
span_01118,451.569458,800
span_01119,481.450470,800
span_01120,572.807129,800
span_01121,490.838531,800
span_01122,520.741943,800
span_01123,498.747711,800
span_01124,808.613037,800
span_01125,301.108337,800
span_01126,548.473999,800
span_01127,533.361145,800
span_01128,652.718079,800
span_01129,636.143860,800
span_01130,631.281799,800
span_01131,657.435791,800
span_01132,577.078003,800
span_01133,477.385132,800
span_01134,558.598083,800
span_01135,560.701538,800
span_01136,534.973999,800
span_01137,611.842590,800
span_01138,594.687866,800
span_01139,605.400757,800
span_01140,490.931152,800
span_01141,611.475342,800
span_01142,705.484985,800
span_01143,429.681244,800
span_01144,496.467499,800
span_01145,480.904663,800
span_01146,519.641479,800
span_01147,523.605469,800
span_01148,539.960327,800
span_01149,508.966125,800
span_01150,376.260132,800
span_01151,418.651855,800
span_01152,483.212769,800
span_01153,646.973877,800
span_01154,611.345215,800
span_01155,511.780396,800
span_01156,597.849976,800
