chunk_id,sum_nats,n_bytes
span_00975,466.427765,800
span_00976,531.362488,800
span_00977,567.330139,800
span_00978,546.258606,800
span_00979,570.139221,800
span_00980,492.681274,800
span_00981,524.105835,800
span_00982,483.127319,800
span_00983,478.494965,800
span_00984,477.533966,800
span_00985,480.785004,800
span_00986,542.155518,801
span_00987,482.385071,800
span_00988,499.452698,800
span_00989,461.402985,800
span_00990,451.445496,800
span_00991,447.369385,800
span_00992,482.959778,800
span_00993,496.205566,800
span_00994,487.346741,800
span_00995,551.389343,800
span_00996,558.776489,800
span_00997,847.919922,800
span_00998,801.663452,800
span_00999,781.212280,800
span_01000,663.030884,800
span_01001,468.238098,800
span_01002,475.777496,800
span_01003,440.525574,800
span_01004,547.718994,800
span_01005,529.897156,800
span_01006,550.236633,800
span_01007,547.854248,800
span_01008,503.745789,800
span_01009,631.133850,800
span_01010,517.857544,800
span_01011,559.240601,800
span_01012,518.224121,800
span_01013,497.871490,800
span_01014,607.975952,800
span_01015,454.824951,800
span_01016,650.856812,800
span_01017,471.158051,801
span_01018,504.753845,800
span_01019,456.743164,800
span_01020,433.258789,800
span_01021,470.582275,800
span_01022,516.540405,800
span_01023,478.067535,800
span_01024,491.397491,800
span_01025,495.403107,800
span_01026,408.019043,800
span_01027,357.867340,800
span_01028,438.208282,800
span_01029,494.002991,800
span_01030,529.635620,800
span_01031,416.142548,800
span_01032,499.014008,800
span_01033,512.541565,800
span_01034,468.555847,800
span_01035,536.838867,800
span_01036,589.168213,800
span_01037,659.089661,800
span_01038,669.852905,800
span_01039,768.700195,800
span_01040,709.073242,800
span_01041,680.845093,800
